company_id,investor_id,amount
84020353,67580631,0.0
62130992,82929833,
16278305,4752207,450.0
19750316,4382418,1000.0
20734073,5880957,300.0
14238501,14989861,40.0
16439035,16439058,0.0
24390995,107115235,0.0
24031228,528256,245.0
24888150,10278754,245.0
36356078,7226657,80.0
29194031,22216621,588.0
23989375,23989383,12.5
27874217,27874217,25.5
82512392,13258346,3.0
24112008,5937122,25.0
22489818,64187564,12.0
71945555,71246515,0.0
22130864,22130865,0.0
22807811,22807814,350.0
24429752,591219,300.0
25211950,25211952,500.0
22176290,8229323,5144.0
22145503,19572480,112.0
24497449,64859281,115.0
22653746,22653747,0.0
25007048,3975750,
84843495,105953613,0.0
82311854,82311855,57.0
88900136,65993462,0.0
82530795,5532264,55.0
84527599,71885377,
85008025,111204343,0.0
5007958,98157234,
25241655,43303,0.0
81553348,81553350,50.0
23739499,21540956,20.0
66706175,98842484,
116767144,7386011,100.0
30145963,2000492,300.0
73132854,13046684,45.0
84901167,69220189,0.0
28180542,28180550,
64488148,5271595,
25556013,9874619,195.0
23769295,5906070,300.0
27661841,1401,0.0
90194034,107270892,647.5
85655128,13748568,90.0
85776888,97814420,30.0
23813026,23813027,30.0
83264433,65818255,0.0
45413681,45413674,0.0
78978887,63215993,519.0
108548696,36037842,0.0
51130030,3349763,24.8
93709199,40490500,0.0
28203327,10182152,50.0
85790754,97994565,60.0
94051839,111141611,330.0
26956330,26956353,0.0
78860449,24867888,686.0
82238535,40082913,150.0
85570771,551567,0.0
82442512,82442514,22.69
94675331,15795061,0.0
94906446,17106233,0.0
90163343,98709908,
84189925,68702331,30.0
31836881,13041198,8.0
86129439,6948693,70.0
97142640,111247708,100.0
95100604,79381254,0.0
34788970,14299916,102.0
51313781,51313783,0.0
100838827,68192899,300.0
28796539,6144073,770.0
31454944,4757043,
83597835,9605068,0.0
83722614,8574740,20.0
84613127,80455148,6.0
83343165,134706,1000.0
54107091,2442,
30547455,9836614,40.0
118477857,95689340,100.0
25274613,25274570,0.0
70847583,98873164,
97449190,100665724,1000.0
113388630,113388631,30.0
75385214,64855919,20.0
71641294,64965317,
30299151,5015366,50.0
102172105,109049228,2.3
14545188,8116698,0.0
65462811,342485,9900.0
97178096,71607238,300.0
108781148,111004970,35.0
97148976,111247274,0.0
108772207,3332497,29.2
97637996,43169522,50.0
84355638,8226777,300.0
108532737,108532738,7.5
82063845,14931233,80.0
82374652,20076895,0.0
83459221,106956871,40.0
108494802,47852085,5.0
110152590,110152591,30.0
83282360,80955839,
83268589,84370302,100.0
82258584,82258585,
82382428,82382433,1436.0
83282606,115554442,30.0
83342105,8187530,95.0
83512999,5667609,30.0
3410630,3377261,100.0
29458087,29458110,0.0
83565056,40025154,376.75
114241232,114241234,300.0
84353080,4883600,10.0
107782602,107782603,0.0
34920649,22571383,88.0
84820745,110421550,50.0
29673462,103970830,0.0
51466819,51466825,300.0
84819460,38193361,180.0
83717403,8081148,110.0
83499008,430130,30.0
36110187,15117523,900.0
69272833,18437968,
31871460,4997995,28.0
31088839,9317452,250.0
36325078,594839,200.0
69325028,69325028,
74652937,70501737,10.0
9158761,122326,73110.0
85957687,85957687,0.0
72605604,98828132,
82483428,68956267,25.0
75021952,75021951,0.0
41645958,3801021,
42668263,20626720,60.0
64735859,41105730,306.0
48849195,10269613,19.0
40384456,2924593,0.0
98491521,111313490,155.0
657210,143276,21.0526
5341065,95893672,111.3937
84083077,113129770,
40833033,40833034,400.0
5456295,176769,8000.0
40288797,5595616,60.0
116908689,10320317,150.0
8310498,8310306,0.0
40449376,40449377,90.0
84790429,113187986,100.0
3739462,6691231,
84289653,113187885,0.0
84175718,44407825,10.0
83862417,16747951,176.47
101734150,4667898,
54038986,54038987,0.0
85883349,19819128,18.0
48232645,48232646,240.0
84062619,113139449,0.0
82672734,69420769,3.1
82985586,316240,100.0
24280636,5319456,1350.0
97953422,46805066,0.0
90596183,34265655,
82709096,43819137,120.0
50815101,25341953,60.0
76937598,10338117,0.0
53603315,53603317,
49731314,13080274,45.0
83896643,113135920,200.0
42435604,5783921,0.0
27494287,27494186,0.0
45603586,63918249,25.2
22942787,8036422,0.0
71873150,32206617,0.0
31877862,10725550,30.0
42991073,21545053,0.0
83131558,59560737,0.0
83151250,83303985,30.0
60567082,11604547,1000.0
84557232,100994122,
86050571,8162676,10.0
82724225,88936898,58.25
86311356,4305782,60.0
91242245,86387276,45.0
59566730,59566731,500.0
82722550,10867375,65.0
82823435,44348176,0.0
82914276,70180134,
82907593,113124268,20.0
61545156,7582145,73.5
63048261,17069709,10.0
2318429,2318428,4950.0
8343751,64475153,0.0
7876975,7876996,300.0
62690271,16013218,30.0
84062349,47536797,
84572959,84572959,10.9999
5009605,98210188,
72177980,98207206,
8238518,8238530,1000.0
8148922,40413125,0.0
31753051,31753051,0.0
78275617,78275618,550.0
80691021,80691301,10.0
6683914,17875126,0.0
12521808,65734262,0.0
74067393,5427394,16.5
70681871,36888833,153.0
16867186,114708174,400.0
15650529,15650607,90.0
17208659,10015552,20.0
22462896,67584456,0.0
71676164,16992462,20.0
18385985,67578798,1250.0
92189040,106084718,0.0
25625366,25625423,49.0
71495650,20426667,0.0
11610669,20749260,500.0
14980532,283924,100.0
69177318,228837,3000.0
27411436,67681130,180.0
15576920,8337147,10.0
85073146,85073148,160.0
28168677,36419244,59400.0
84930018,30563577,100.0
92282220,67256084,0.0
80555837,15813052,475.0
78207690,78207691,1.2
24742412,98253571,0.0
83807317,113828871,50.0
83555379,109210814,3000.0
80801874,39523799,
28029313,25536607,480.0
14898528,14898535,
21246791,11346104,38000.0
82102085,82102087,26.0
7582147,86464575,10.0
86618005,117879,200.0
14120068,70459568,0.0
86265950,17562947,99.0
81761519,4593828,20.0
86683543,5164904,40.0
86621936,23569503,8.0
86415474,15629360,160.0
82346382,82346385,35.0
85261351,714285,
86313642,13016281,40.0
43088310,43088313,10.0
29409157,10678714,2170.0
84744612,95568722,35.0
17909068,102514371,0.0
16905604,102522689,0.0
16303737,102522885,0.0
85462352,10977879,10.0
51986818,51986819,0.0
47649489,7686115,120.0
49532833,49532837,5.0
44579469,44579471,0.0
95649115,10618509,26.0
44579695,44579698,0.0
47606331,47606334,2000.0
95768922,65928617,167.5
43714094,43714095,400.0
96138735,5433574,30.6
16873677,7243642,30.0
16562521,16562543,50.0
73068262,45485129,0.0
86347043,16299868,7.0
96688220,10774596,100.0
96641655,37527345,90.0
73102421,117140845,50.0
64984829,64984831,44.0
18602453,18602456,125.0
91663367,95672770,15.6
86568087,413048,5.0
71345435,26033909,0.0
95178369,5056821,17.5
18555716,18555732,135.44
88605261,4857587,19.0
85780427,516718,450.0
75664857,117155683,0.0
73687659,8708097,430.0
73627334,47621462,100.0
75350316,43138598,150.0
97476417,92877634,5.1
95207585,10356598,45.0
86691713,95626301,8.0
86624541,32908376,51.0
86613691,1333477,1377.6
74358375,3303603,1700.0
97569263,6836532,49.0
86607948,21812639,5.0
25370943,25370972,50.0
71625954,71625955,50.0
76425431,15809877,30.0
70437927,70437928,
21581052,21581059,44.8
75000468,510807,1000.0
77033402,10255799,5.0
21644232,7364355,5.0
76553363,113178178,30.0
95656944,10717893,430.0
76895883,113503138,461.34
75110131,107096887,180.0
100312379,100312380,50.0
76007171,113187522,90.0
85869405,86037426,15.0
25394869,25394841,18.0
77501092,77501093,40.0
77528002,77528003,268.0
24011325,102504426,
94447578,64688495,22.5
94592060,27192620,0.0
95004539,30314548,45.0
23837503,107032809,0.0
99378100,134706,
100197949,9687522,600.0
98946243,98946244,51.0
100220104,99147515,25.5
100171290,16443643,10.66
100168462,97569047,110.0
94951552,117188463,45.0
97169172,112099204,0.0
85375570,74822429,105.0
98305109,14137429,10.0
39390168,39390171,30.0
66437916,28996465,28.0
93707052,93707053,90.0
64578266,64578273,58.0
30761044,102419211,
100170318,4967578,240.0
99149007,107413936,
99753969,117162341,10.0
38100541,112391908,
95562293,96428768,
17195576,64249900,0.0
12106355,7727691,49.5
43782784,43782787,100.0
100208244,22333522,
66874811,108716049,0.0
94285349,10156650,
99083975,101050535,1.0
98645304,15029446,120.0
109597918,9158508,88.605
13689952,13689953,0.0
100338199,29304539,25.0
100330575,2108648,300.0
100322096,8947366,100.0
115825375,115825377,80.0
101127783,101127787,4.0
100409519,22739773,40.8
11062598,10004915,0.0
100560378,100560379,1.0
100327703,15908401,135.0
100322106,93817674,25.0
100335042,95209248,49.0
24837427,24837433,3.5
100367502,23079330,218.0
112836217,39697912,105.0
113593300,113593031,10.0
111810240,75455002,150.0
95359041,95359041,51.0
100359444,13785727,5.0
37966719,35128644,
107446743,86683521,5.6
112572047,5498712,50.0
85608040,116519305,
115892385,8204974,25.0
35245386,17741029,420.0
115640311,115640315,0.0
115627369,115627373,0.0
66000715,66000716,30.0
115974326,2070042,0.0
100342252,100317958,7.0
115982742,8477175,0.0
115981154,115981137,0.0
100353801,11022122,11.0
116051955,116051957,25.0
116056159,94850252,25.0
4546742,4546758,20.0
4697946,58019170,36000.0
100350967,27099014,51.0
116203205,111155806,5.0
116207439,116207448,30.0
116221407,5868941,1000.0
116353143,111578845,0.0
116360321,116332964,0.0
116352762,20335038,0.0
116364372,18319269,25.0
116214227,25242151,70.0
117328041,116365681,0.0
116301193,96411288,1350.0
115858904,27077392,
116377283,99071527,727.0
4403275,50844656,0.0
116384103,116384106,0.0
64739294,112421418,
83322827,91339813,0.0
116285425,8422192,500.0
116301485,116301492,324.0
30840515,8736831,0.0
116337259,8767388,35.0
64802073,24515729,
116230327,116230329,140.0
104978599,23976359,36.0
113995110,30695836,140.0
111989419,99364883,60.0
5544173,19662813,25.0
100191172,76679862,400.0
32799698,32799307,0.0
46409337,46409236,0.0
76868491,81151491,0.0
83491153,106999770,0.0
29579180,71192755,0.0
64460673,9966611,25.5
13298699,579420,4500.0
5148496,5806648,0.0
10627658,10627676,0.0
13801604,13801603,158.4
16309099,11448695,3000.0
16180915,16180960,50.0
100214082,9228373,450.0
12119198,6682749,208.0
22380616,22380620,41.0
13106873,9714494,50.0
11123623,99143356,40.0
22412430,22412433,250.0
40245470,72536236,1000.0
107283874,107283898,3.0
14709411,14360987,5.0
101182002,101182003,4.0
115829996,31411900,10.0
119623334,17085325,0.0
32181417,32100844,100.0
13127500,58582690,0.0
33030403,33030430,10.0
100214727,98828331,126.35
86718371,71163496,0.0
58745021,2836333,
59498243,66068251,8.0
37587428,26310090,47.5
57842154,57842158,10.0
74694936,98853517,50.0
77100477,60368931,64.0
78625103,72161417,0.0
75020503,43676267,0.0
85046753,45028829,7.5
9008684,97010658,0.0
69579801,69579804,27.0
69489518,69489520,500.0
70840717,99737608,0.0
8516072,2871539,6.0
7901847,2260370078,0.0
36548963,67674119,150.0
69869588,66390607,30.0
39282153,11015908,17.2
100329708,2297497,2700.0
52577327,52577328,0.0
76474461,10165591,75.0
77207582,77207583,10.0
77008038,77008039,40.0
33200638,33200660,20.0
77280276,53652419,30.0
22272987,22272992,10.0
55092488,2111467,0.0
10333585,10333125,0.0
4806325,2972517,100.0
35868430,11716284,20.0
68633832,528149,750.0
7579575,7579591,21.0
11833750,11833764,616.9635
17021814,17021835,100.0
119966418,119966421,0.0
44636994,44636997,20.0
44365801,22225842,880.0
60173189,60173190,20.0
77396266,13461505,10.0
96747189,26816213,
22190720,12654705,500.0
3039711,3039713,20.0
10063248,10063266,210.0
4066404,4198133,
15608171,541931,37.0
70141794,7468275,100.0
27899006,27899020,17.5
118521700,104504979,10.0
76405451,76405451,0.0
53182425,53182427,5.0
77005558,77005559,10.0
76371664,76371665,150.0
21756107,67312862,0.0
42897520,7778188,120.0
7685614,3856605,0.0
85457897,9666433,10.0
83370464,83707073,90.0
23846438,23846438,0.0
64828203,4717254,1000.0
92222431,115055751,
104672031,8599683,90.0
9742968,9742985,165.0
8798754,8798761,11.0
9580708,9580708,0.0
12709322,12709327,60.0
69988101,98231347,
76596963,120142339,0.0
76104218,107643505,0.0
76368845,47456887,0.0
75743876,26298791,0.0
31856669,18308250,
30789483,30789506,0.0
120150855,72055381,0.0
64900677,64900679,0.0
41695019,8746920,60.0
36596587,108595512,
44652746,202575,400.0
27120942,64230232,0.0
26148882,76528885,
61838411,545300,10061.5
120183736,105631752,0.0
77505654,77505658,30.0
67280995,8061093,
64829035,7879733,2100.0
85951016,85950968,30.0
7550544,7550565,36.0
5538746,5538781,
3555803,3555807,10.0
11901765,11903216,99.88
76473201,120238150,0.0
25303018,104575746,30.0
73594661,14710934,0.0
73271716,67794392,0.0
120268784,83018863,0.0
30785810,10625470,100.0
83400002,21528216,15.4
70914225,67742688,0.0
24534350,24534356,15.36
114765737,68512669,6000.0
8332383,8332390,90.0
14301542,14301430,37.5
40122314,40122328,100.0
76124784,120404040,0.0
82455852,82455853,0.0
65422225,65422230,5.0
65332170,65332171,35.0
112143994,117477091,
77246127,73984198,150.0
77457228,105675521,50.0
82912698,104503202,0.0
107917933,116626891,
77647440,77647441,1500.0
116313457,116313460,20.0
81018942,7942369,500.0
80972130,7834469,500.0
75861229,8059656,0.0
99363434,16874990,3000.0
6097820,6097851,27.0
8292599,8292617,7.0
25650821,25650840,14.0
116285017,116285018,
83394992,3584911,75.0
31355117,31355123,
2251780,68758049,625.0
85071290,104581634,0.0
120605097,14391202,37.5
66793000,66793001,68.2
70868774,106879515,0.0
84069036,84069039,15.0
14222336,67191529,0.0
75852875,116140921,13.0
70416023,98343018,0.0
17374159,65917888,200.0
85453137,64181590,
47990088,47990091,27.0
44929151,44929152,8.0
43735930,43735932,100.0
7152087,6086774,
16491216,4515354,
13184231,7204165,800.0
3778435,64959760,0.0
78209517,48938696,15.0
84630479,84630479,88.0
37289270,65992738,0.0
83715913,93848423,0.0
80467903,4382348,100.0
66033883,6129405,200.0
14395575,14395596,20.0
71106843,71106844,3000.0
71097439,74686167,1060.5
2919651,4995580,
85951480,85999106,100.0
10068147,10068160,0.0
85968936,86255171,0.4
9678992,9679028,5.0
84574580,105714600,25.0
85980991,383917,80.0
71163624,32284418,2.0
78278927,9469943,0.0
115830844,26816213,
9601722,7984588,0.0
84613053,93852559,0.0
16156554,65992286,0.0
3376902,3539344,0.0
11115195,11115217,28.0
16481781,65906716,
9363216,65992130,0.0
67406893,65855015,0.0
3718692,8419345,100.0
85526782,98891960,0.0
35211125,35211151,145.875
1585399,1585398,200.0
85295189,67742844,60.0
84607656,93853300,0.0
107901595,26816213,
41026281,17814629,800.0
67940919,101109679,0.0
113635986,26816213,
91829065,66117006,
69797309,11715969,60.0
105262228,26816213,
95881602,106258517,171.5
97079827,71206980,0.0
32542204,67091522,4.2
77783771,67079066,100.0
82022729,6463268,0.0
85899220,107982,100.0
29091603,71184975,0.0
85837704,4388062,300.0
35402089,24865931,
4020757,4020757,0.0
12567373,11218109,245.0
49025105,65992492,0.0
7127385,4147040,700.0
82247927,82247928,0.0
3931961,3931668,0.0
117112083,67268704,
7518599,6986899,0.0
81561103,81561111,0.0
22843194,552466,10010.0
85572315,12360264,200.0
83285535,99070778,47.0
84611168,6068108,490.0
50111201,65992567,0.0
22061293,510952,240.0
28628493,55987768,400.0
82485827,82485827,0.0
85735577,4391817,9.0
84626721,16791799,150.0
7741794,109686452,0.0
69370231,42506920,0.0
81309602,74291641,0.0
29482289,44861539,0.0
85833366,92915487,
20276824,20276825,0.0
17073092,70977123,0.0
19368259,12284801,0.0
17171133,17171155,5.0
20194186,20194189,
16897879,10563120,0.0
29705057,61708,0.0
2107631,17990900,0.0
85455843,93158117,
85576742,245586,191.26
9367781,70862986,0.0
85871948,85779892,151.56
85863921,92940626,50.0
33856768,161445,92.0
85715550,27239124,88.0
85356228,93059810,125.0
85618782,7658292,249.0
85377826,85377826,50.0
14303727,1218692,0.0
85801950,85654972,10.0
85819426,93180521,60.0
40034784,65991679,0.0
85442010,5820655,61.0
83268370,16648783,495.0
91035248,63928363,
58388058,545928,1000.0
49362844,6479569,0.0
44807858,8535148,4.75
58629460,15851788,0.0
74831468,536969,0.0
69199480,69199481,
80217250,80217257,120.0
75754478,6506876,250.0
60998504,41714034,0.0
85756011,48278764,1000.0
70161408,12365641,0.0
71349389,9240946,0.0
93296658,10306177,5000.0
60005170,60005171,0.0
98325172,96924565,6.0
98634730,574174,800.0
96861063,8997682,300.0
84357268,84363410,5.0
85882214,92970224,200.0
112299127,394387,
113723789,14673753,20.0
90176084,16430943,190.0
101072145,28684047,7.2
83565032,83747120,4.0
113180170,67039626,
103581179,103581181,0.0
83295125,70693074,1000.0
110415730,6450417,100.0
111076781,5000169,25.0
105119836,15022272,40.0
101077961,10210270,288.0
115660501,115660503,6.0
106566866,98004,6000.0
113971508,83619286,20.0
114002447,117093347,6.0
13460325,28517465,120.0
85795350,93148386,
108218012,108218013,75.0
20112857,20112857,0.0
71476456,72182408,
18855802,18855985,2510.28
9097153,8772841,20.0
10283864,10283874,93.9
9207705,8666296,0.0
82496003,3008032,800.0
5529336,5529344,300.0
5480219,7504415,0.0
28558117,65992261,0.0
84284989,93100867,55.0
8403331,5592507,0.0
82321839,651528,100.0
5792515,30863177,30.0
8740417,5297981,50.0
81477743,21245687,0.0
20201130,4165463,0.0
68636948,14543855,0.0
12015855,84390632,302.16
30746379,117194166,0.0
71461938,35942395,0.0
49601132,77768617,
81848916,15861850,295.0
82010015,3250313,500.0
115641633,48196397,0.0
5853499,266275,44204.0
71972001,35914239,50.0
40072600,67842764,5.0
31493539,31493565,7600.0
92795196,5193324,916.76
9423316,105808389,0.0
93418162,49379712,0.5
91695794,113830670,
116336883,49480181,50.0
97130989,107093842,16.8714
71222839,69476885,80.0
35646749,23338055,500.0
121781520,551197,30.0
54705981,2071834,4500.0
25260270,47117451,0.0
71674404,44949946,0.0
121810850,7647739,0.0
71546160,75141144,1350.0
51221398,508859,0.0
85824720,11288869,400.0
85980363,17511167,435.0
7972758,179092,4500.0
82006080,20706165,1.53
121906743,33208404,25.0
70839602,30254059,25.0
85107474,85107476,300.0
71981040,29670585,0.0
13602396,34693215,0.0
67652871,104544292,0.0
121950450,1536436,25.5
85996687,102526371,
36518477,7313967,30.0
49608441,114952367,
102529695,26816213,
15235074,2842095,0.3
85170685,85170685,0.0
71963565,11698622,500.0
35926991,5567358,300.0
71970372,67379736,0.0
77912036,77912037,200.0
73813373,73813375,14.0
86016982,91174753,371.85
33506302,44829570,1175.0
20338385,45099484,30.0
23158984,19158535,0.0
85864815,91253261,24.0
18150308,36712455,245.0
2904612,67360388,0.0
39721325,65693087,250.0
39132285,39131850,4.0
85869764,28280531,20.0
86407603,64648484,26.0
103458234,26816213,
96861700,52312858,1500.0
70952265,70952265,0.0
9817270,3192043,0.0
12432442,3269224,300.0
122098132,31152379,0.0
